pagetitle,15;16;17;19;21;33;38;77;86;87;91;95;96;108;121;123;126;127;128;6
"RV2-H-8T-KA-B";"";"Hy-Lok 1/2";"51,5-103бар";;"Hy-Lok 1/2";"Kalrez";"V66-D-8T-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-8R3A-KA-B";"Hy-Lok 1/2";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";"8A8A-RH4A-KZT-SS-MN";"8A8A-RH4A-KZT-SS-MN";"H-900-HP-SS-L-1/2-B-KA";"";"assets/images/RV_H_s100.jpg";
"RV2-MH-8N8T-KA-B";"";"NPT 1/2-Hy-Lok 1/2";"51,5-103бар";;"NPT 1/2";"Kalrez";"V66-MD-8N8T-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-8R3A1-8-KA-B";"Hy-Lok 1/2";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";;;"H-995-HP-SS-NL-1/2-B-KA";"";"assets/images/RV_MH_s100.jpg";
"RV2-MH-8N12M-KA-B";"";"NPT 1/2-Hy-Lok 12mm";"51,5-103бар";;"NPT 1/2";"Kalrez";"V66-MD-8N12M-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-8R3A1-12-MM-KA-B";"Hy-Lok 12mm";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";;;"H-995-HP-SS-NL-1/2-12 MM-B-KA";"";"assets/images/RV_MH_s100.jpg";
"RV2-MF-4N-KA-B";"";"NPT 1/4";"51,5-103бар";;"NPT 1/4";"Kalrez";"V66-MF-4N-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-4R3A5-KA-B";"NPT 1/4";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";"4MF4MF-RH4A-KZT-SS-MN";"4MF4MF-RH4A-KZT-SS-MN";"H-985-HP-SS-N-1/4-B-KA";"";"assets/images/RV_MF_s100.jpg";
"RV2-MF-6N-KA-B";"";"NPT 3/8";"51,5-103бар";;"NPT 3/8";"Kalrez";"V66-MF-6N-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-6R3A5-KA-B";"NPT 3/8";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";"6MF6MF-RH4A-KZT-SS-MN";"6MF6MF-RH4A-KZT-SS-MN";"H-985-HP-SS-N-3/8-B-KA";"";"assets/images/RV_MF_s100.jpg";
"RV2-MF-8N-KA-B";"";"NPT 1/2";"51,5-103бар";;"NPT 1/2";"Kalrez";"V66-MF-8N-KZ-B";"Kalrez";"414бар";"от -23&#176; до 315&#176;C";"SS-8R3A5-KA-B";"NPT 1/2";"51,5-103бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Kalrez::Уплотнение седла|1|9//Kalrez::Уплотнение штока|1|10//Kalrez::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Kalrez>Kalrez</div>";"8MF8MF-RH4A-KZT-SS-MN";"8MF8MF-RH4A-KZT-SS-MN";"H-985-HP-SS-N-1/2-B-KA";"";"assets/images/RV_MF_s100.jpg";
"RV2-H-6M-C";"";"Hy-Lok 6mm";"103-155бар";;"Hy-Lok 6mm";"Viton (стандарт)";"V66-D-6M-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-6R3A-MM-C";"Hy-Lok 6mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"M6AM6A-RH4A-VT-SS-MN";"M6AM6A-RH4A-VT-SS-MN";"H-900-HP-SS-L-6 MM-C";"";"assets/images/RV_H_s100.jpg";
"RV2-H-8M-C";"";"Hy-Lok 8mm";"103-155бар";;"Hy-Lok 8mm";"Viton (стандарт)";"V66-D-8M-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-8R3A-MM-C";"Hy-Lok 8mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"M8AM8A-RH4A-VT-SS-MN";"M8AM8A-RH4A-VT-SS-MN";"H-900-HP-SS-L-8 MM-C";"";"assets/images/RV_H_s100.jpg";
"RV2-H-10M-C";"";"Hy-Lok 10mm";"103-155бар";;"Hy-Lok 10mm";"Viton (стандарт)";"V66-D-10M-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-10R3A-MM-C";"Hy-Lok 10mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"M10AM10A-RH4A-VT-SS-MN";"M10AM10A-RH4A-VT-SS-MN";"H-900-HP-SS-L-10 MM-C";"";"assets/images/RV_H_s100.jpg";
"RV2-H-12M-C";"";"Hy-Lok 12mm";"103-155бар";"";"Hy-Lok 12mm";"Viton (стандарт)";"V66-D-12M-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-12R3A-MM-C";"Hy-Lok 12mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"M12AM12A-RH4A-VT-SS-MN";"M12AM12A-RH4A-VT-SS-MN";"H-900-HP-SS-L-12 MM-C";"";"assets/images/RV_H_s100.jpg";
"RV2-H-4T-C";"";"Hy-Lok 1/4";"103-155бар";;"Hy-Lok 1/4";"Viton (стандарт)";"V66-D-4T-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-4R3A-C";"Hy-Lok 1/4";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"4A4A-RH4A-VT-SS-MN";"4A4A-RH4A-VT-SS-MN";"H-900-HP-SS-L-1/4-C";"";"assets/images/RV_H_s100.jpg";
"RV2-H-8T-C";"";"Hy-Lok 1/2";"103-155бар";;"Hy-Lok 1/2";"Viton (стандарт)";"V66-D-8T-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-8R3A-C";"Hy-Lok 1/2";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"8A8A-RH4A-VT-SS-MN";"8A8A-RH4A-VT-SS-MN";"H-900-HP-SS-L-1/2-C";"";"assets/images/RV_H_s100.jpg";
"RV2-MH-8N8T-C";"";"NPT 1/2-Hy-Lok 1/2";"103-155бар";;"NPT 1/2";"Viton (стандарт)";"V66-MD-8N8T-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-8R3A1-8-C";"Hy-Lok 1/2";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";;;"H-995-HP-SS-NL-1/2-C";"";"assets/images/RV_MH_s100.jpg";
"RV2-MH-8N12M-C";"";"NPT 1/2-Hy-Lok 12mm";"103-155бар";;"NPT 1/2";"Viton (стандарт)";"V66-MD-8N12M-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-8R3A1-12-MM-C";"Hy-Lok 12mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";;;"H-995-HP-SS-NL-1/2-12 MM-C";"";"assets/images/RV_MH_s100.jpg";
"RV2-MF-4N-C";"";"NPT 1/4";"103-155бар";"";"NPT 1/4";"Viton (стандарт)";"V66-MF-4N-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-4R3A5-C";"NPT 1/4";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"4MF4MF-RH4A-VT-SS-MN";"4MF4MF-RH4A-VT-SS-MN";"H-985-HP-SS-N-1/4-C";"";"assets/images/RV_MF_s100.jpg";
"RV2-MF-6N-C";"";"NPT 3/8";"103-155бар";;"NPT 3/8";"Viton (стандарт)";"V66-MF-6N-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-6R3A5-C";"NPT 3/8";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"6MF6MF-RH4A-VT-SS-MN";"6MF6MF-RH4A-VT-SS-MN";"H-985-HP-SS-N-3/8-C";"";"assets/images/RV_MF_s100.jpg";
"RV2-MF-8N-C";"";"NPT 1/2";"103-155бар";;"NPT 1/2";"Viton (стандарт)";"V66-MF-8N-C";"Viton";"414бар";"от -23&#176; до 204&#176;C";"SS-8R3A5-C";"NPT 1/2";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Viton::Уплотнение седла|1|9//Viton::Уплотнение штока|1|10//Viton::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=Viton>Viton (стандарт)</div>";"8MF8MF-RH4A-VT-SS-MN";"8MF8MF-RH4A-VT-SS-MN";"H-985-HP-SS-N-1/2-C";"";"assets/images/RV_MF_s100.jpg";
"RV2-H-6M-EP-C";"";"Hy-Lok 6mm";"103-155бар";;"Hy-Lok 6mm";"Этиленпропилен";"V66-D-6M-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-6R3A-MM-EP-C";"Hy-Lok 6mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"M6AM6A-RH4A-EPRT-SS-MN";"M6AM6A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-6 MM-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-H-8M-EP-C";"";"Hy-Lok 8mm";"103-155бар";;"Hy-Lok 8mm";"Этиленпропилен";"V66-D-8M-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-8R3A-MM-EP-C";"Hy-Lok 8mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"M8AM8A-RH4A-EPRT-SS-MN";"M8AM8A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-8 MM-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-H-10M-EP-C";"";"Hy-Lok 10mm";"103-155бар";;"Hy-Lok 10mm";"Этиленпропилен";"V66-D-10M-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-10R3A-MM-EP-C";"Hy-Lok 10mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"M10AM10A-RH4A-EPRT-SS-MN";"M10AM10A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-10 MM-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-H-12M-EP-C";"";"Hy-Lok 12mm";"103-155бар";"";"Hy-Lok 12mm";"Этиленпропилен";"V66-D-12M-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-12R3A-MM-EP-C";"Hy-Lok 12mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"M12AM12A-RH4A-EPRT-SS-MN";"M12AM12A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-12 MM-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-H-4T-EP-C";"";"Hy-Lok 1/4";"103-155бар";;"Hy-Lok 1/4";"Этиленпропилен";"V66-D-4T-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-4R3A-EP-C";"Hy-Lok 1/4";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"4A4A-RH4A-EPRT-SS-MN";"4A4A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-1/4-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-H-8T-EP-C";"";"Hy-Lok 1/2";"103-155бар";;"Hy-Lok 1/2";"Этиленпропилен";"V66-D-8T-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-8R3A-EP-C";"Hy-Lok 1/2";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";"8A8A-RH4A-EPRT-SS-MN";"8A8A-RH4A-EPRT-SS-MN";"H-900-HP-SS-L-1/2-C-EP";"";"assets/images/RV_H_s100.jpg";
"RV2-MH-8N8T-EP-C";"";"NPT 1/2-Hy-Lok 1/2";"103-155бар";;"NPT 1/2";"Этиленпропилен";"V66-MD-8N8T-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-8R3A1-8-EP-C";"Hy-Lok 1/2";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";;;"H-995-HP-SS-NL-1/2-C-EP";"";"assets/images/RV_MH_s100.jpg";
"RV2-MH-8N12M-EP-C";"";"NPT 1/2-Hy-Lok 12mm";"103-155бар";;"NPT 1/2";"Этиленпропилен";"V66-MD-8N12M-EP-C";"Этиленпропилен";"414бар";"от -46&#176; до 149&#176;C";"SS-8R3A1-12-MM-EP-C";"Hy-Lok 12mm";"103-155бар (RV2)";"SS316::Корпус|1|1//SS316::Коронка седла|1|2//PTFE::Уплотнительное кольцо|1|3//SS316::Шайба|1|4//SS316::Держатель штока|1|5//SS316::Шток|1|6//SS316::Фиксатор уплотнения|1|7//SS316::Седло|1|8//Этиленпропилен::Уплотнение седла|1|9//Этиленпропилен::Уплотнение штока|1|10//Этиленпропилен::Уплотнение корпуса|1|11//SS316::Пружинный упор|1|12//SS631::Пружина|1|13//SS316::Контргайка|1|14//SS316::Крышка|1|15//Nylon::Колпачок|1|16//SS316::Обжимная гайка|1|17//SS316::Переднее кольцо|1|18//SS316::Заднее кольцо|1|19";"<div class=elemento info mat=EPDM>EPDM</div>";;;"H-995-HP-SS-NL-1/2-12 MM-C-EP";"";"assets/images/RV_MH_s100.jpg";
