pagetitle,16;19;60;62;67;77;82;86;87;15
"PF-0.5~3.5-M3/H-Water-T-E1-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"0.5-3.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.5~5-M3/H-Water-SS-D2-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.5-5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.5~3.5-M3/H-Water-T-E1-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"0.5-3.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.8~8-M3/H-Water-SS-E1-PC-A-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.8-8 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.8~8-M3/H-Water-SS-E1-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.8-8 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.8~8-M3/H-Water-SS-E1-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.8-8 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.8~8-M3/H-Water-SS-E1-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.8-8 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1.5~15-M3/H-Water-SS-F11-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"1.5-15 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1.5~15-M3/H-Water-SS-F11-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"1.5-15 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1.5~15-M3/H-Water-SS-F11-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"1.5-15 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1.5~15-M3/H-Water-SS-F11-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"1.5-15 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2~20-M3/H-Water-SS-F21-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"2-20 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2~20-M3/H-Water-SS-F21-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"2-20 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2~20-M3/H-Water-SS-F21-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"2-20 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2~20-M3/H-Water-SS-F21-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"2-20 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2.5~25-M3/H-Water-SS-F31-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"2.5-25 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2.5~25-M3/H-Water-SS-F31-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"2.5-25 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2.5~25-M3/H-Water-SS-F31-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"2.5-25 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2.5~25-M3/H-Water-SS-F31-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"2.5-25 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-5~30-M3/H-Water-SS-F22-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"5-30 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-5~30-M3/H-Water-SS-F22-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"5-30 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-5~30-M3/H-Water-SS-F22-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"5-30 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-5~30-M3/H-Water-SS-F22-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"5-30 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-7~35-M3/H-Water-SS-F32-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"7-35 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-7~35-M3/H-Water-SS-F32-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"7-35 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-7~35-M3/H-Water-SS-F32-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"7-35 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-7~35-M3/H-Water-SS-F32-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"7-35 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2.5~25-NLPM-Air-T-A1-PC-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"2.5-25 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-2.5~25-NLPM-Air-T-A1-PSU-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"2.5-25 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-2.5~25-NLPM-Air-T-A1-PC-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"2.5-25 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-2.5~25-NLPM-Air-T-A1-PSU-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"2.5-25 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-6~60-NLPM-Air-SS-A1-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"6-60 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-6~60-NLPM-Air-SS-A1-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"6-60 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-6~60-NLPM-Air-SS-A1-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"6-60 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-6~60-NLPM-Air-SS-A1-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"6-60 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-8-80-N LPM-Air-T-B1-PC-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"8-80 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-8-80-N LPM-Air-T-B1-PSU-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"8-80 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-8-80-N LPM-Air-T-B1-PC-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"8-80 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-8-80-N LPM-Air-T-B1-PSU-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"8-80 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-10~100-NLPM-Air-SS-A2-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"10-100 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-10~100-NLPM-Air-SS-A2-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"10-100 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-10~100-NLPM-Air-SS-A2-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"10-100 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-10~100-NLPM-Air-SS-A2-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"10-100 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-12-120-N LPM-Air-SS-A3-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"12-120 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-12-120-N LPM-Air-SS-A3-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"12-120 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-12-120-N LPM-Air-SS-A3-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"12-120 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-12-120-N LPM-Air-SS-A3-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"12-120 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-13~130-NLPM-Air-T-B2-PC-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"18-180 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-13~130-NLPM-Air-T-B2-PSU-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"18-180 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-13~130-NLPM-Air-T-B2-PC-C-A-B";"NPT 1/2";"";"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"18-180 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-13~130-NLPM-Air-T-B2-PSU-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"18-180 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-20-200-N LPM -Air-SS-B1-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"20-200 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-20~200-NLPM-Air-T-B3-PC-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"20-200 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-20-200-N LPM -Air-SS-B1-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"20-200 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-20~200-NLPM-Air-T-B3-PSU-A-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"20-200 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-20-200-N LPM -Air-SS-B1-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"20-200 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-20~200-NLPM-Air-T-B3-PC-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"20-200 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-20-200-N LPM -Air-SS-B1-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"20-200 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-20~200-NLPM-Air-T-B3-PSU-C-A-B";"NPT 1/2";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"20-200 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-40~400-NLPM-Air-SS-B3-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"40-400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-40~400-NLPM-Air-SS-B3-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"40-400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-40~400-NLPM-Air-SS-B3-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"40-400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-40~400-NLPM-Air-SS-B3-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"40-400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-50-300-N LPM-Air-SS-B2-PC-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"60-600 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-50-300-N LPM-Air-SS-B2-PSU-A-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"60-600 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-50-300-N LPM-Air-SS-B2-PC-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"60-600 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-50-300-N LPM-Air-SS-B2-PSU-C-A-B";"NPT 1/2";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"60-600 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-40~400-NLPM-Air-T-C1-PC-A-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"40-400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-40~400-NLPM-Air-T-C1-PSU-A-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"40-400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-40~400-NLPM-Air-T-C1-PC-C-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"40-400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-40~400-NLPM-Air-T-C1-PSU-C-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"40-400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-60~500-NLPM-Air-T-C2-PC-A-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"60-500 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-60~500-NLPM-Air-T-C2-PSU-A-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"60-500 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-60~500-NLPM-Air-T-C2-PC-C-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"60-500 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-60~500-NLPM-Air-T-C2-PSU-C-B-B";"NPT 3/4";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"60-500 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-70~700-NLPM-Air-SS-C1-PC-A-B-B";"NPT 3/4";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"70-700 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-70~700-NLPM-Air-SS-C1-PSU-A-B-B";"NPT 3/4";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"70-700 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-70~700-NLPM-Air-SS-C1-PC-C-B-B";"NPT 3/4";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"70-700 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-70~700-NLPM-Air-SS-C1-PSU-C-B-B";"NPT 3/4";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"70-700 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~1000-NLPM-Air-SS-C2-PC-A-B-B";"NPT 3/4";;"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"100-1000 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~1000-NLPM-Air-SS-C2-PSU-A-B-B";"NPT 3/4";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"100-1000 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~1000-NLPM-Air-SS-C2-PC-C-B-B";"NPT 3/4";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"100-1000 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~1000-NLPM-Air-SS-C2-PSU-C-B-B";"NPT 3/4";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"100-1000 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~1000-NLPM-Air-T-D1-PC-A-C-B";"NPT 1";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"100-1000 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-100~1000-NLPM-Air-T-D1-PSU-A-C-B";"NPT 1";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"100-1000 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-100~1000-NLPM-Air-T-D1-PC-C-C-B";"NPT 1";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"100-1000 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-100~1000-NLPM-Air-T-D1-PSU-C-C-B";"NPT 1";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"100-1000 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-140~1400-NLPM-Air-T-D2-PC-A-C-B";"NPT 1";;"Тефлон";"Воздух";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"140-1400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-140~1400-NLPM-Air-T-D2-PSU-A-C-B";"NPT 1";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"140-1400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-140~1400-NLPM-Air-T-D2-PC-C-C-B";"NPT 1";;"Тефлон";"Воздух";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"140-1400 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-140~1400-NLPM-Air-T-D2-PSU-C-C-B";"NPT 1";;"Тефлон";"Воздух";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"140-1400 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-200~1800-NLPM-Air-SS-D1-PC-A-C-B";"NPT 1";"";"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"200-1800 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-200~1800-NLPM-Air-SS-D1-PSU-A-C-B";"NPT 1";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"200-1800 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-200~1800-NLPM-Air-SS-D1-PC-C-C-B";"NPT 1";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"200-1800 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-200~1800-NLPM-Air-SS-D1-PSU-C-C-B";"NPT 1";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"200-1800 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-250-2500-N LPM-Air-SS-D2-PC-A-C-B";"NPT 1";"";"SS316";"Воздух";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"250-2500 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-250-2500-N LPM-Air-SS-D2-PSU-A-C-B";"NPT 1";;"SS316";"Воздух";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"250-2500 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-250-2500-N LPM-Air-SS-D2-PC-C-C-B";"NPT 1";;"SS316";"Воздух";"Поликорбанат";"ПК/SS316/SS316";"SS316";"250-2500 нл/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-250-2500-N LPM-Air-SS-D2-PSU-C-C-B";"NPT 1";;"SS316";"Воздух";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"250-2500 нл/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
