pagetitle,15;16;17;18;19;21;38;71;82;83;86;91;95;96;108;116;121;123;126;6
"GB3-F-A-12R-G-S";"";"RT 3/4";"414бар";"{18:2,2,25:11}";;"RT 3/4 внутр.";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRF12RT-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRF12RT-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";"12KF-U16AS-G-SS";"12KF-U16AS-G-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-16N-G-S";"";"NPT 1";"414бар";"{18:2,2,25:11}";;"NPT 1 внутр.";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRF16-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRF16-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";"16F-U16AS-G-SS";"16F-U16AS-G-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-16R-G-S";"";"RT 1";"414бар";"{18:2,2,25:11}";;"RT 1 внутр.";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRF16RT-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRF16RT-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";"16KF-U16AS-G-SS";"16KF-U16AS-G-SS";"assets/images/GB_FA_s100.jpg";
"GB1-M-A-4N-G-S";"";"NPT 1/4";"414бар";"{18:0,35,25:4}";;"NPT 1/4 наруж.";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NKRM4-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NKRM4-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";"4M-U6AS-G-SS";"4M-U6AS-G-SS";"assets/images/GB_MA_s100.jpg";
"GB1-M-A-4R-G-S";"";"RT 1/4";"414бар";"{18:0,35,25:4}";;"RT 1/4 наруж.";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NKRM4RT-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NKRM4RT-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";"4KM-U6AS-G-SS";"4KM-U6AS-G-SS";"assets/images/GB_MA_s100.jpg";
"GB1-SW-A-4T-G-S";"";"1/4 под приварку внахлест";"414бар";"{18:0,35,25:4}";;"1/4 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NKRSW4T-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NKRSW4T-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_T.jpg";
"GB2-SW-A-4P-G-S";"";"1/4 под приварку встык";"414бар";"{18:0,35,25:4}";;"1/4 под приварку встык";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NKRSW4P-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NKRSW4P-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_P.jpg";
"GB2-SW-A-6T-G-S";"";"3/8 под приварку внахлест";"414бар";"{18:0,86,25:6,4}";;"3/8 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NKRSW6T-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NKRSW6T-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_T.jpg";
"GB2-SW-A-8T-G-S";"";"1/2 под приварку внахлест";"414бар";"{18:0,86,25:6,4}";;"1/2 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NKRSW8T-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NKRSW8T-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_T.jpg";
"GB3-SW-A-8P-G-S";"";"1/4 под приварку внахлест";"414бар";"{18:2,2,25:11}";;"1/4 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRSW8P-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRSW8P-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_P.jpg";
"GB3-SW-A-8T-G-S";"";"1/2 под приварку внахлест";"414бар";"{18:2,2,25:11}";;"1/2 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRSW8T-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRSW8T-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_T.jpg";
"GB3-SW-A-12T-G-S";"";"3/4 под приварку внахлест";"414бар";"{18:2,2,25:11}";;"3/4 под приварку внахлест";;"от -54&#176;C<br/>до 93&#176;C";"Grafoil";"S";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NKRSW12T-A-G";"S-С мягким уплотнителем<br><img src=assets/images/NV-needle-S.jpg>";"С мягким уплотнителем Kel-F";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//Grafoil::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NKRSW12T-A-G";"<div class=elemento info mat=Grafoil>Grafoil</div>";;;"assets/images/GB_SW-A_T.jpg";
"GB1-H-6M-B";"";"Hy-Lok 6mm";"414бар";"{18:0,35,25:4}";;"Hy-Lok 6mm";"V16A-D-6M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-3NBS6MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBS6MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M6A-U6B-T-SS";"M6A-U6B-T-SS";"assets/images/GB_H_s100.jpg";
"GB1-H-8M-B";"";"Hy-Lok 8mm";"414бар";"{18:0,35,25:4}";;"Hy-Lok 8mm";"V16A-D-8M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-3NBS8MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBS8MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M8A-U6B-T-SS";"M8A-U6B-T-SS";"assets/images/GB_H_s100.jpg";
"GB2-H-10M-B";"";"Hy-Lok 10mm";"414бар";"{18:0,86,25:6,4}";;"Hy-Lok 10mm";"V16B-D-10M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-6NBS10MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBS10MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M10A-U12B-T-SS";"M10A-U12B-T-SS";"assets/images/GB_H_s100.jpg";
"GB2-H-12M-B";"";"Hy-Lok 12mm";"414бар";"{18:0,86,25:6,4}";;"Hy-Lok 12mm";"V16B-D-12M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-6NBS12MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBS12MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M2A-U12B-T-SS";"M2A-U12B-T-SS";"assets/images/GB_H_s100.jpg";
"GB3-H-12M-B";"";"Hy-Lok 12mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 12mm";"V16C-D-12M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-12NBS12MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS12MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M2A-U16B-T-SS";"M2A-U16B-T-SS";"assets/images/GB_H_s100.jpg";
"GB3-H-18M-B";"";"Hy-Lok 18mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 18mm";"V16C-D-18M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-12NBS18MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS18MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M8A-U16B-T-SS";"M8A-U16B-T-SS";"assets/images/GB_H_s100.jpg";
"GB3-H-25M-B";"";"Hy-Lok 25mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 25mm";"V16C-D-25M-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-12NBS25MM";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS25MM";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M25A-U16B-T-SS";"M25A-U16B-T-SS";"assets/images/GB_H_s100.jpg";
"GB1-H-4T-B";"";"Hy-Lok 1/4";"414бар";"{18:0,35,25:4}";;"Hy-Lok 1/4";"V16A-D-4T-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-3NBS4";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBS4";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"4A-U6B-T-SS";"4A-U6B-T-SS";"assets/images/GB_H_s100.jpg";
"GB2-H-6T-B";"";"Hy-Lok 3/8";"414бар";"{18:0,86,25:6,4}";;"Hy-Lok 3/8";"V16B-D-6T-B";"от -54&#176;C<br/>до 232&#176;C";"PTFE (стандарт)";"B";"Проходной<br><img src=assets/images/GB_H_s100.jpg>";"SS-6NBS6";"B-Сферическая невращающаяся<br><img src=assets/images/NV-needle-B.jpg>";"Сферическая невращающаяся";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PTFE::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBS6";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"6A-U12B-T-SS";"6A-U12B-T-SS";"assets/images/GB_H_s100.jpg";
